"","p001_Gop_NR","p002_Gop_R","p003_Gop_NR","p004_Gop_R","p005_Gop_NR","p006_Gop_R","p007_Gop_R","p008_Gop_NR","p009_Gop_NR","p010_Gop_NR","p011_Gop_NR","p012_Gop_R","p013_Gop_R","p014_Gop_NR","p015_Gop_R","p016_Gop_NR","p017_Gop_R","p018_Gop_R","p019_Gop_NR","p020_Gop_R","p021_Gop_R","p022_Gop_R","p023_Gop_R","p024_Gop_NR","p025_Gop_R","p071_Fra_NR","p072_Fra_R","p065_Fra_NR","p066_Fra_R","p067_Fra_R","p068_Fra_R","p069_Fra_NR","p070_Fra_R","p093_Fra_R","p103_Fra_R","p102_Fra_R","p101_Fra_R","p100_Fra_NR","p090_Fra_NR","p089_Fra_NR","p082_Fra_NR","p081_Fra_R","p084_Fra_NR","p083_Fra_NR","p086_Fra_NR","p085_Fra_NR","p088_Fra_R","p087_Fra_NR","p098_Fra_NR","p099_Fra_NR","p092_Fra_NR","p076_Fra_NR","p077_Fra_NR","p078_Fra_R","p073_Fra_NR","p074_Fra_R","p075_Fra_NR","p096_Fra_R","p097_Fra_R","p094_Fra_R","p095_Fra_NR","p079_Fra_R","p080_Fra_R","p091_Fra_R","p039_Mat_NR","p053_Mat_R","p032_Mat_R","p029_Mat_NR","p030_Mat_NR","p031_Mat_NR","p033_Mat_NR","p038_Mat_NR","p055_Mat_NR","p059_Mat_NR","p027_Mat_R","p026_Mat_NR","p064_Mat_NR","p042_Mat_NR","p028_Mat_NR","p051_Mat_R","p047_Mat_R","p046_Mat_NR","p044_Mat_R","p045_Mat_NR","p048_Mat_R","p054_Mat_NR","p057_Mat_R","p056_Mat_NR","p050_Mat_NR","p058_Mat_R","p061_Mat_R","p060_Mat_R","p062_Mat_NR","p052_Mat_R","p063_Mat_R","p035_Mat_NR","p049_Mat_NR","p037_Mat_R","p034_Mat_NR","p036_Mat_NR","p040_Mat_R","p043_Mat_NR","p041_Mat_NR","p005_Val_NR","p006_Val_NR","p007_Val_R","p026_Val_NR","p018_Val_R","p019_Val_R","p003_Val_R","p004_Val_NR","p001_Val_NR","p002_Val_R","p021_Val_R","p020_Val_NR","p024_Val_R","p027_Val_R","p023_Val_R","p022_Val_R","p015_Val_R","p014_Val_NR","p017_Val_R","p016_Val_NR","p011_Val_R","p010_Val_R","p013_Val_R","p012_Val_R","p009_Val_NR","p008_Val_R","p025_Val_R"
"ref_mOTU_v2_0150",0.492962686073565,0.467897996530552,0,0.282510684304863,0.338784152067962,0,2.14229388246512,0,0,2.23705395934977,0,0.483129541587868,4.01376849521845,0.695003603160125,0.7385850403411,0,0,0.936176624548455,0,1.59353189672836,1.68145174758661,0,0,0,0,0,1.91175799808352,5.09322041654687,2.14900271202124,0.225412825404409,0,0.0819887112396387,0.0766715148826072,0.0568332128955956,0.074374525448492,0,0,2.10947816499653,3.00746802331243,0.15605158839682,2.38860018605288,0,0,0.22346240108016,0,0,5.74341497804411,0,2.75135711079285,0,2.8200508576032,2.65376273628907,0.424885285235191,0,0.153187793257789,0,0,0.0762258013611507,0.733057256405824,0.0727575657699413,0.127450621481073,0.688608016813267,0.600899949055649,1.1959543206762,2.28165116518446,1.13933227459301,0,2.25469064999323,2.56506596864627,0,0.971234643690166,0.666420400711508,0,0,0,0,0.612042484807547,0,0.698791274832,3.51099096553705,3.81727021143141,0,6.61592234956365,0.811935110256796,1.62713952120349,0.183551310510602,0,0,1.95091066895087,1.33615633174218,0.0633362630912813,2.64971347348286,0,1.36663707049299,0.119466966009624,0,0,3.64268431852295,0,0,0.403696509805638,0.0569926396154378,2.3792855115838,0,0.413400953205019,0,0,0.143828044872364,0,0.100823064148791,3.7363535046191,1.65273827087518,0,2.40467269342027,3.66059207389435,0.111572545327522,0.467490130112423,2.66496059281123,0.142491626112762,1.73930201910276,0.230744667654132,2.60186022816757,5.18709171478939,1.0643128453844,5.03160468884684,0.362524285357251,1.00791936755871,0,0,5.62873772104888
"ref_mOTU_v2_0154",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.211607698705471,0,0,0,0,0.0597400397941804,0.0784309116061332,0,0,0,0.145102100131459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0794680214087101,0,0,0,0,0,0,0,0,0,0,0,0,0.119170747798045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0999357343319841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117841305492947,0,0,0.175246413023053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ref_mOTU_v2_0157",0,0,0,0,0,0,0.792195114886598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.433830795163513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0589731443468451,0,0,0,0,0,0,0,0,0,0,0,0.066670599418671,0,0,0,0,0,0,0,0,1.17468754885204,0,0,0,0,0,0,0,0,0.249411328625028,0,0,1.28363404408008,0,0,0.46961376383287,0,0,0.346363538434156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0902825039957242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.743304562130172,0,0,0
"ref_mOTU_v2_0160",0,0,0,0.282510684304863,0.843236935095625,0,0,0.640594546976404,0.429794267832631,0.225069262021716,4.40008471049359,2.59417859395707,0,0,0,0,0,0,0,0.194255721713451,0,0,0.78574462810189,1.32883733260391,0,5.32386826333752,0.0619171163310511,0,0,0.276663020945029,0.0784309116061332,0,0,0,0,0,0,0.078872669225329,1.38788160414633,0,2.86941017138222,0,0.123731828891483,0,0.25613550369909,0,0,0,0.150897125722127,0.698584622581635,0.393465791096091,0.108141941171211,1.37749778270541,0.272759636091816,0,0,0,0,0,0,0,6.14617348506981,0.680569890901804,0,0,1.13933227459301,0,0,0,0,0.72874450389414,0,0,0.0398152884558014,0,0,0.338237004528854,0,0,0,0,0,0,0,0,0,0,0,0,0,0.62157254553022,0,0,1.4208088198755,0,0,0,0.888382870971205,0,2.85371410950576,0.472458394099276,0.111819126936454,0,0,0,1.32292435649573,0,0.0974604893642962,0.262429870384642,0,0,0,0.15492771363833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ref_mOTU_v2_0167",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0568332128955956,0,0,0,0,0.0733532853383609,0.0801347149262486,0,0,0,0,0,0,5.73665743778634,0,0,0,3.67922117023547,0,0,0,0,0,0,0.0762258013611507,0.066670599418671,0.0727575657699413,0.127450621481073,0,0,0.200325181100705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.75435255390436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ref_mOTU_v2_0181",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0614136153362601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.155950277961713,0,0,0,0,0,0,0,0,0,0.516571907356629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.502088146990536,0,0,0,0,0,0.101701189736417,0,0,0,0.0435840007976156,0,0.046685679812085,0,0.128845895854329,0,0,0,0,0,0.0569926396154378,0,0,0,0.378894882216816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ref_mOTU_v2_0182",0,0.173380266252805,0,0,0,0,0.573185332944803,0,0,0.225069262021716,0,0,0,0,0,0.203045616151874,0.172178689452613,0,0.265461143228334,0,0,0,0,0,0,0,0,0.155579930211248,0,0.225412825404409,0.921363727608276,0,0.0766715148826072,0,0.074374525448492,0.0688537897791982,0.176913957501392,0,0.209738067668012,0.847703891744552,0.461085222351672,0.764941166827391,0.123731828891483,0.22346240108016,0.0905261805907196,0,0.115630012177087,0,0.0774205294130353,0.0794680214087101,0.449749065239958,0,0.542625554163696,0,0.052890638657082,0.0636380417634778,0.0727649066418858,0,0,0,0.592626178589413,0,0.427007060833259,0.376195457788648,0.0491286396833226,0.0842541486530638,0,0,0,0,0,0,0,0,0,0.140642647381967,0,0,0.242788742969967,0,0.172680763006453,0.187456107951425,0,0.0577501571966107,0.109467760092932,0.859219019813512,0,0,0.237730813807416,0,0,0.452124122639783,0,0.046685679812085,0,0,0.241919531189872,0,0.0362496153791624,0.142491626112762,0.25548366051258,0.488463172812457,0,0,0.28831658601039,2.20293319632883,0,0.608018105831089,0,0.100823064148791,0.339264367020132,0,0,0,0,0,0,0.387580989605334,0.142491626112762,0.148971081756753,0.429622350356836,0,0,0,0,0,0,0,0,0.41612236839192
"ref_mOTU_v2_0183",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121285888013542,0,0,0.117104374555617,0,0,0,0.164194174591303,0.50917453985518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.651477695100924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.115375578508999,0,0,0,0,0,0,0,0,0,0,0,0,0.183551310510602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.324546152943868,0,0,0,0.111572545327522,0.968462901366922,0,0,1.45441528371535,0,0,0,0,0,0,0,0,0,0
"ref_mOTU_v2_0192",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.74160166178092,0,0,0,0.0597400397941804,0,0,0.284903411578819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.24960692382824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.287193678758273,0.0816521982662478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ref_mOTU_v2_0198",0,0,0,0.282510684304863,0,0,0,0,0,0,0.449638036121739,0,0,0,0,0,0,0,0,0,0,0,0,0.462576283789081,0,0,0,0,0.0711006176162595,0.172274750867238,0.691140583868829,0.0819887112396387,0.149473148119858,0,0.212523724271231,0.476188987061878,0.0614136153362601,0.224753056705539,0.392819002953089,0.36242357941851,0,0.335983690108782,0.237685016301244,0.22346240108016,0,0,0,1.58647548069105,0.150897125722127,1.95904519711775,0.21010525441185,0.766003680294224,1.66400479297709,0,0,0.0636380417634778,0.0727649066418858,0.283359590322126,0.306244608306478,0,0.547754270190744,0,0,0,0.0247734342556782,0.310989297574845,0,0.323644423671205,0,0,0.138954830662869,0.160179321972841,0,0.188921209539273,1.63534939330385,1.72417505563399,0,0,0.0519366058131144,0,0.0598863697275255,0,0.253831195237836,0,0,2.9222523341092,0,0.0517465734692859,0.162757066647199,0,0,0.126990361258292,0,0.0919078445304257,0,0.725898690584001,0,0,0,0,2.0580922280298,0,0,0,0.413400953205019,0.378894882216816,0,0.0974604893642962,0,0,0,0,0,0,0,0.111572545327522,0,0.496647188998341,0,0,0,0,0,0,0,0,0.535393316058209,0.321855976361971,0,0.223012446433401
"ref_mOTU_v2_0199",0,2.90930810605657,0.672492533133787,1.66133805188877,0,0.160876650716096,0,0.355564075503778,0,0.419718716093251,1.75575678681404,0.339344535842641,0.171563703627458,0,0.181048742073737,0,0,0.29673653913688,0.265461143228334,0.365432204108628,0,0.140931392169893,0.445717117368271,1.93922764423226,0,0.187431719793515,0.121285888013542,0,0.683663841463602,1.85648059997796,0.878164744631176,0.766988038655498,1.78918578847228,0.0568332128955956,0.454524606121924,3.65925778066662,0.686010101060353,0.925299499636839,1.60132406096123,0.847703891744552,0,1.26219342939442,2.3304810878062,0.877870848080381,0,0.150056680846994,0.0589731443468451,0.192928882574237,2.32897361851032,1.5762764768497,2.78766237769247,1.43960295478922,1.61107534104029,0.502058730730244,0.709115993856636,0.345495361164849,1.13079829970375,0.520096660903087,0.511642912572755,1.0608951932651,6.55329688482469,0.232389800686216,1.30093005501918,0.674306245668309,0.20899068767094,0.310989297574845,0.104695206912777,2.65105108948652,0,0,1.30220397206196,1.40270269841552,0.115375578508999,0.505619687502289,3.68139587432264,3.0117333296312,0,0.0557115841473206,0.731009291349177,0.281166661873622,0.22593457747268,0.187456107951425,0.924269904070563,0.140259491263872,0.161236618091711,5.76522995126744,0.487857281141153,0.149983815123957,0.309000059678001,0.267000789960899,0,1.35852299773199,0,0.135755469320891,0.517696065634821,0.76607770666322,0.241919531189872,0.173338553120614,0.0362496153791624,0.787991331929936,5.91985231906535,0.488463172812457,0.0922242338023989,0.216873068032245,0.996725049299523,0.378894882216816,0.324472851824395,0.355641158943281,0.712279919164505,0.100823064148791,0.339264367020132,0,0.539494669792707,0.411856252034164,0,0.567965398198144,0,0.781677660470966,0,0,2.71151591748137,0,0,1.0643128453844,0.666483076856152,0.192619318980812,2.51552093671241,0.321855976361971,0.81453019599842,1.00216892304578
"ref_mOTU_v2_0219",0.26743510586284,0.328141625610084,0,0.518655495657265,0.338784152067962,0.160876650716096,0.573185332944803,0,0,0.591200753773746,0.242265650653815,0.483129541587868,0,0.455579032703942,0.181048742073737,0,2.77207647269032,0.29673653913688,0.265461143228334,0,0,0.269312622754307,0,0,0,0.0967575604821824,1.55064758245393,2.39782976989288,0,0.781338642658423,0.223554924434047,0,0.348131401336024,0.0568332128955956,0.074374525448492,0.197423923001915,3.19096287477005,0.078872669225329,0.0733532853383609,0.425137514349696,0,1.63129155177663,0.620396285068561,0.41690944338207,0,0.285965729654169,0.115630012177087,1.47950211456744,0,0.0794680214087101,0.143413077048723,0.108141941171211,6.12824744344298,0,0.103910631415987,0.124587167789305,0.785948331334515,0.0762258013611507,0.066670599418671,0.785885641891472,2.9951783043556,0.232389800686216,0,0,0.483733833156901,0.624106242539887,0.460832705459675,0.223618578785636,0.175577399206059,0.327709484212693,1.11285484438248,0,1.968642098789,0.223908375120813,0.979871508681339,0.49526973197724,0,0.161068432852465,0.79336402093887,0.654257499777672,0.0598863697275255,1.4512374209234,1.19059104854095,0,0.109467760092932,0.346363538434156,0,2.06252023194175,3.02953459865473,0.0715236936637883,0,4.01085537852646,0.172725610360227,0.729258261608288,0.119466966009624,3.82497456568785,3.91241111908273,0.511518665198315,0.139834321345111,0.272166126257261,1.78826295784915,0.164638110904653,0,0.0510895598858818,0.413400953205019,1.63339297689474,0,0.0974604893642962,1.92332481773036,0.100823064148791,0,0.324546152943868,0.647847881286194,0,0,0.487513322049109,0,0.141083113494562,0,0.347037474901422,0.366327774717808,0.1189495468905,0,0.313226142973538,0.476605699141432,0.362524285357251,0,0,1.47007300929933,0.223012446433401
"ref_mOTU_v2_0226",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11151214777362,0,0,0.686010101060353,0,0.143156714015913,0.0801347149262486,0,0,0,0,0.0905261805907196,0,0,0.0996870429688812,0.0774205294130353,0,0,0,2.02934396158214,0,0,0.0636380417634778,0,0,0,0,0.0651322592892103,0,0,0,0,0.163858134195956,0,0,0,0,0.0711497183538985,0,0,0,0.216670023010387,0,0,0,0.1020682970438,0,0,1.0772648193026,0,0,0,0,0,0,0.162757066647199,0,0,0,0,0.135755469320891,0,0,0.349192640075845,0.173338553120614,0,0,0,0.264806383978297,0,0.0510895598858818,0,0,0,0,0.163110131432512,0,0,0.171380064642699,0,0,0,0,0,0.141083113494562,0,0,0,0,0,0,0,0,0,0,0,0.223012446433401
"ref_mOTU_v2_0261",0,0,0,0.518655495657265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.81383458988405,0.22346240108016,0,0.150056680846994,0,0,0,0,0,0.108141941171211,0.155950277961713,0.142816320141014,0,0.0636380417634778,0.0727649066418858,0,0,0.0727575657699413,0,0,0,0,0,0,0,0,0,0,0,0.666420400711508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ref_mOTU_v2_0265",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0967575604821824,0,0,0,0,0,0,0.149473148119858,0,0,0,0,0,0,0,0.129802925231585,0,5.90505273571845,0.22346240108016,0,0,0,0,0,0,0.655198643749288,0,0,0,0.052890638657082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.33464976672049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.536568293862531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ref_mOTU_v2_0267",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.249748944410409,0,0,0,0,0,0,0,0,0.348131401336024,0,0,0,0,0,0.209738067668012,0,0,0,0.237685016301244,0,0,0,0,0,0,0,0.0734878269628745,0,0,0.142816320141014,0,0,0,0,0,0,0,0,0,0,0,1.35818671614275,0,0,0,0,0.382192863094813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73774829475751,0,0,0,0,0,0,0,0,0.0621331450209113,0,0,1.56181249229414,0,0,0.213624518227954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"ref_mOTU_v2_0275",0,1.60557103827991,7.14948163648887,0.899360517430809,3.90963742431391,0.160876650716096,0,0,0,0,5.82702835174549,3.36195889065075,4.29005202336791,5.09997683136883,5.84359839664134,6.87488219813505,0,0,0,5.56275943366622,0,0.496172816255063,0,0,0,0,0.0619171163310511,0,4.19991774223834,0.916733928015612,0,1.07795810963508,0.0766715148826072,0.11151214777362,4.87041299270375,2.94429140036577,3.93205837634157,0.078872669225329,6.26280158203128,5.32437336223669,6.57204424634125,2.27684020535882,0.441694092094958,6.72850178059887,2.92701691892962,0.150056680846994,1.64520633499319,3.13717039254858,6.37465799367006,4.53242195472456,3.7025723054339,7.3298562817049,0.651477695100924,0,2.28791406262231,0.0636380417634778,0.142035330347292,0.148625470286076,1.70940310451091,1.6177692050546,0.127450621481073,4.15208740473731,0,6.60989214331351,0,0,8.50157085855887,0,0,0,0,0,6.4402542924103,0,4.79799824385051,0,4.16872046800123,6.05217466721498,0.1020682970438,0,0,0,2.78645557877979,0,0,0,0.181573516728403,0,0,0,0,0,0,0,1.80886655666033,0,0.935705037140397,0,0.0362496153791624,0,2.82178993870608,0,2.4154382275148,0.0759715218751713,4.18143027932798,1.13840924454452,0.171339309417244,6.70259475695159,5.7996611239245,0.100823064148791,4.1240719593947,0,1.80489954895532,7.39481206231408,5.3182133552572,0.644167036939583,0.252598452149159,0.944554290542995,0.391140210443324,4.4697168514726,3.87792069937474,0.280789707509069,0.240860221783197,5.94250312873961,0,6.16254776073993,0.643091044133709,0,3.50706471605417,0.223012446433401
"ref_mOTU_v2_0279",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0798861630436504,0.0711006176162595,0,0.0784309116061332,0,0,0,0,0.315467823024399,0,0,0.143156714015913,0.0801347149262486,0,0.120899433352213,0.533810332831347,0.22346240108016,0,0,0,0,0.220812207782586,0,0.143413077048723,0.47425007998857,0,0,0.103910631415987,0,0.0727649066418858,0,0,0.0727575657699413,0.127450621481073,0,0,0.0699116933758982,0,0,0,0,0,0,0,0,0.115375578508999,0.223908375120813,0.216670023010387,0.49526973197724,0,0,0,0.19339510092681,0,0,0.174081961375513,0,0,0.183551310510602,0.0936414161794638,0.0517465734692859,0,0,0,0.0435840007976156,0,0,0,0.0658608601416365,0,0,0,0,0.25548366051258,0,0,0.0257709197958916,0,0,0.171339309417244,0,0.0564440426681021,0.445647727255389,0,0,0,0,0,0,0,0.141083113494562,0,0,0.230744667654132,0,0,0,0,0,0.419002617011843,0,0,0.41612236839192
"ref_mOTU_v2_0280",1.15185617200891,0,2.43143556764049,0,0,0.160876650716096,1.880852734707,1.0826637524568,0,0.882969155370673,0,0.947206645003325,0.324876419974281,0.168356671086476,0.181048742073737,1.41271908388062,0.464957126408018,1.4992214206093,0.683526335204746,0,0,0,0,0.959770856161516,0.396110995937206,0.187431719793515,5.8947816114269,1.52548915668913,0.93305932177865,0.117104374555617,1.90210565800746,0.0819887112396387,4.7154292132274,0.0568332128955956,0.212523724271231,0.134570622237007,0.120319329303589,0.153655943691216,6.57446779250051,0.0801347149262486,0.809952591904942,0.120899433352213,4.93316454125424,1.74220092895596,0.829526012279052,5.05425119602794,0.115630012177087,0.948625446995791,2.87576640976517,0.748066308009609,0.143413077048723,1.11609040805515,2.28725907811932,2.30865629278259,1.91198149564544,0.0636380417634778,1.84258429883456,2.34176696075875,0.249976702209441,0.331848674938179,1.07610771918768,1.2619728703008,1.84129358667321,2.8493095866943,0.652194813796352,0.239298523443855,1.23561039836396,1.06335190387882,0.255953258731648,2.96642471594847,0.265694020915465,0.304338192165752,0.999339219048271,0.0398152884558014,0.216670023010387,0.441893747899919,2.07322849437275,0.478936908773476,0.882116814583493,6.60584051799212,0.117385612865112,0.873832041890533,1.80768527745299,1.24378154515169,0.0557718954114192,3.72365035292953,2.82832038804286,0.963099871221612,0.779508726824562,0.0715236936637883,0.534851229452417,0.515404814655504,0.251905701579462,0.17830965421013,0,0,1.00296005013632,1.9611566119459,0.0716106914908134,4.12117720793125,0.0902825039957242,0.0569926396154378,0.121700497997482,4.11963810722875,0,0,2.89360949514763,4.39390099072982,1.10908245719292,1.20347155943922,0,1.76407821414346,0,0.731872225977749,0.432291863534924,0,0.252598452149159,1.56165416167866,0.142491626112762,0,0.157854739110448,0.5157320213314,1.55488441867517,3.7405643412755,4.09170894323894,0.28007155346623,0.643091044133709,5.56950257275925,0,0.73870099338214
"ref_mOTU_v2_0281",0,1.01548393626044,3.44061768053764,0,0.843236935095625,2.14437977898171,0,0,0,0,1.40361624872276,0,2.25953075252731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0798861630436504,4.97323104319446,0,0,2.80003293057161,0,1.48959446138547,0,3.4685706393218,0,4.77369240474432,0,0,0,0,2.47690730052612,4.03676415541543,0,0,0,0,0,0.0794680214087101,0,2.06743446541468,0.155950277961713,0,0,0,0.696674546687542,0,3.36702217805152,0,0,3.51088228972554,0,0,0,0,0,0,2.18870131427582,0,0,0,0,2.26471046006856,2.40443441403133,0,0,0,4.73257162227011,0,0,0,0,0,0,0,0,2.60315561748713,1.62757254640625,0.59288439413442,0,0.0858898423821376,1.26246088364739,0,0,3.33078921326575,0,0,0,0,0,0.645359896631783,2.00524429711299,0.0510895598858818,2.82444157662202,1.94608750056311,4.14124062309825,0,2.40847844744638,0,0.483020694332955,0,0.842826668815648,0,0,1.5106179477258,0.252598452149159,3.50792167341293,0,0.218059022862649,0,4.61757018222055,0,0,0,0,1.92916897969981,0,0,0.223012446433401
"ref_mOTU_v2_0287",0,0.820637015957071,0,0.282510684304863,0,4.42008911846206,0,1.42057104818409,3.51238418906072,0,3.64610197459592,3.52038140647497,3.24194147752643,0,0,0,0,0,2.90007393406654,3.06191813839015,1.87991839744822,0,3.52327810066192,1.09356094280591,0,0,1.55064758245393,0.0798861630436504,0.0711006176162595,0.816397229785775,0.152816943959285,2.39746242732816,0,1.48959446138547,1.92749300819439,0,0,0,1.35883619081713,2.87577198001125,4.39593478828174,0,0,0.22346240108016,1.79111438177998,5.96814935799316,0,0.0996870429688812,0,0,0.143413077048723,1.48042088212391,0,0,0,0.395814161852649,3.57472041920596,0,0,0,0,0,0.961411689417677,0.0699116933758982,0,0.163858134195956,0,0,0,0,0,3.222997329999,0,3.84834505394848,2.51081015529874,2.24411269073161,6.59066318413988,0,0,5.51365256866486,3.94186312118815,0,0,1.78679702290331,1.29769500550234,4.7022266124772,0,2.32685107598306,0,0.0715236936637883,0,0.0858898423821376,0,0.135755469320891,2.06844261902222,0.916459239661799,0,0,0.754464608465637,0,0,0,0.731291094926664,0,0.73434622861288,0,0,0,0,3.8970406638367,0,3.18152462204824,0.15492771363833,4.48321205743871,0.158929621839795,0,0,2.73341897294515,0,0.626571920965843,2.25031800272481,0,5.39241935995711,1.36521081397882,0,0,0,0,0,1.81045238629952
"ref_mOTU_v2_0289",0,0,0,0,0,0,0,0,0,0,0.242265650653815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0711006176162595,1.15449255608274,0.0784309116061332,0.0819887112396387,0,0,0,0,0,0.419166079774217,0.143156714015913,0.0801347149262486,0,0,0,0,0.175705859208407,0,0.170145699786422,0,0.412270988657779,0.294562987126966,0.606513532778733,0.108141941171211,0,0,0.417997426727598,0.124587167789305,0,0.0762258013611507,0,0,0,0.120869028696382,0,0,0,0.566684820590715,0,0.11613758553786,0.0904580455549062,0,0,0,0,0,0,0.140642647381967,0,0,0,0,0.172680763006453,0.0967705456139431,2.95101463494612,0,0,0.183551310510602,0,0.101701189736417,0,0,0,0.0858898423821376,0,0.729258261608288,0,1.39770795156986,0.241919531189872,0,0,0,0.879331023195991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111572545327522,0,0,0,0,0,0,0,0,0,0,0.292391419503003,0,0,0
"ref_mOTU_v2_0302",0,0,0,0,0,0,0,0,0,0,0,0,0.463450569825801,0,0,0,4.21874011379454,0,0,1.72514786026942,0,0,0,0,0,0,2.15843543603162,0,0.203581341834668,0,0,0.370030957683002,0,0.52805122555189,0,0.947686678334662,0,0,1.1372845977394,2.28804511360373,0.556523731188339,0,0,0,0.0905261805907196,0,0,0,0,2.52526239148052,0,0,0.296675302955451,0,0.052890638657082,0.124587167789305,2.27144008286551,0,0.066670599418671,0,0,0,1.48970644415259,0,0,0.566684820590715,0,1.94493226452956,0,5.03290767532561,0,0,0,2.55309095653601,0,0,1.14262297362778,0,0,0,0,0,0,0,0,0,3.35815595859483,0,0,4.3262295962769,0,0,1.77253356054849,0.0919078445304257,1.25177041659863,0,0,0,0,0,0,0.607706193696369,0,2.32228168514457,0,0.536568293862531,0,0,0.110762661240453,0,0,0,0.842826668815648,0,0.36865241795903,0,0.654483947180361,0,0,1.56462767616266,2.9781600647346,0,0,0.313226142973538,0,0,0.419002617011843,0,0,0
